2869.926	6202
2871.779	6655
2873.633	6724
2875.489	7095
2877.341	7344
2879.194	7423
2881.046	7644
2882.899	7826
2884.749	8090
2886.6	8094
2888.451	8278
2890.3	8525
2892.152	8530
2894	8651
2895.847	8566
2897.698	8677
2899.544	8743
2901.392	8765
2903.238	8721
2905.085	8821
2906.932	8787
2908.776	8783
2910.621	8811
2912.468	8899
2914.311	9033
2916.154	9162
2917.998	9393
2919.84	9480
2921.682	9648
2923.524	9652
2925.365	9773
2927.205	9924
2929.047	10206
2930.886	10201
2932.725	10333
2934.566	10469
2936.404	10704
2938.243	10853
2940.081	10985
2941.917	10973
2943.756	10990
2945.592	11077
2947.427	10862
2949.264	10549
2951.097	10384
2952.932	10253
2954.767	9993
2956.601	9847
2958.434	9756
2960.267	9609
2962.099	9411
2963.931	9279
2965.762	9093
2967.593	8917
2969.424	8989
2971.254	8859
2973.083	8807
2974.915	8766
2976.742	8833
2978.57	8544
2980.398	8513
2982.226	8686
2984.052	8426
2985.88	8308
2987.705	8208
2989.531	8135
2991.356	7991
2993.181	8093
2995.004	8075
2996.829	8020
2998.652	7962
3000.474	7652
3002.297	7678
3004.12	7723
3005.94	7696
3007.762	7726
3009.583	7570
3011.404	7726
3013.223	7856
3015.042	7730
3016.861	7760
3018.68	7926
3020.498	7789
3022.316	7898
3024.133	8021
